Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
Football Manager 2017,4.3,81.0,0.4175824175824176,0.8
Wild ARMs: Alter Code F,8.3,73.0,0.8571428571428572,0.7058823529411765
Army Corps of Hell,6.6,57.0,0.6703296703296703,0.5176470588235295
Shrek SuperSlam,9.3,71.0,0.9670329670329672,0.6823529411764706
Ultimate Mortal Kombat,8.6,73.0,0.8901098901098901,0.7058823529411765
Total Overdose: A Gunslinger's Tale in Mexico,9.0,71.0,0.9340659340659341,0.6823529411764706
Metal Slug X,8.8,85.0,0.9120879120879122,0.8470588235294118
Romance of the Three Kingdoms X,8.5,71.0,0.8791208791208791,0.6823529411764706
Prinny: Can I Really Be the Hero?,7.0,72.0,0.7142857142857143,0.6941176470588235
GripShift,8.7,70.0,0.901098901098901,0.6705882352941176
Fighting Fantasy: The Warlock of Firetop Mountain,8.1,45.0,0.8351648351648352,0.3764705882352941
Beowulf: The Game,5.4,44.0,0.5384615384615385,0.36470588235294116
Skies of Arcadia,9.4,93.0,0.9780219780219781,0.9411764705882353
NASCAR: Dirt to Daytona,7.3,85.0,0.7472527472527473,0.8470588235294118
Road Trip,9.0,80.0,0.9340659340659341,0.788235294117647
Jimmie Johnson's Anything With an Engine,8.8,65.0,0.9120879120879122,0.611764705882353
echochrome,7.7,79.0,0.7912087912087913,0.7764705882352941
Project Eden,7.8,71.0,0.8021978021978022,0.6823529411764706
Riviera: The Promised Land,7.7,68.0,0.7912087912087913,0.6470588235294118
Digimon All-Star Rumble,5.8,49.0,0.5824175824175825,0.4235294117647059
Driver: Renegade,5.0,48.0,0.4945054945054945,0.4117647058823529
Yaiba: Ninja Gaiden Z,4.5,43.0,0.43956043956043955,0.35294117647058826
Castlevania: Lords of Shadow 2,7.8,70.0,0.8021978021978022,0.6705882352941176
Ghosthunter,8.7,69.0,0.901098901098901,0.6588235294117647
Shadow of Destiny,8.2,54.0,0.8461538461538461,0.4823529411764706
Pro Evolution Soccer 2012,6.4,77.0,0.6483516483516484,0.7529411764705882
Mimana Iyar Chronicle,5.8,45.0,0.5824175824175825,0.3764705882352941
Michael Jackson: The Experience,5.8,57.0,0.5824175824175825,0.5176470588235295
Def Jam Fight For NY: The Takeover,8.2,79.0,0.8461538461538461,0.7764705882352941
Tom Clancy's EndWar,5.8,69.0,0.5824175824175825,0.6588235294117647
JASF: Jane's Advanced Strike Fighters,4.5,45.0,0.43956043956043955,0.3764705882352941
Astro Boy: Omega Factor,8.6,85.0,0.8901098901098901,0.8470588235294118
Disgaea Infinite,4.4,64.0,0.4285714285714286,0.6
Phantom Brave: The Hermuda Triangle,7.3,65.0,0.7472527472527473,0.611764705882353
Fullmetal Alchemist: Dual Sympathy,7.3,58.0,0.7472527472527473,0.5294117647058824
Lock's Quest,8.7,80.0,0.901098901098901,0.788235294117647
Rugby 2005,8.6,71.0,0.8901098901098901,0.6823529411764706
Pokemon Rumble World,6.4,58.0,0.6483516483516484,0.5294117647058824
Spectral Force Genesis,7.0,46.0,0.7142857142857143,0.38823529411764707
Last Rebellion,4.6,44.0,0.4505494505494505,0.36470588235294116
DriveClub VR,7.4,67.0,0.7582417582417583,0.6352941176470588
Quantum Theory,3.6,37.0,0.34065934065934067,0.2823529411764706
Tornado Outbreak,7.6,69.0,0.7802197802197802,0.6588235294117647
Justice League Heroes,5.7,43.0,0.5714285714285715,0.35294117647058826
Back to the Future: The Game,6.8,66.0,0.6923076923076923,0.6235294117647059
Space Invaders Extreme,6.8,84.0,0.6923076923076923,0.8352941176470589
Mystic Heroes,8.5,67.0,0.8791208791208791,0.6352941176470588
Zoids Assault,7.3,46.0,0.7472527472527473,0.38823529411764707
Arslan: The Warriors of Legend,6.6,69.0,0.6703296703296703,0.6588235294117647
Freestyle Metal X,8.3,67.0,0.8571428571428572,0.6352941176470588
Dark Angel: Vampire Apocalypse,5.6,53.0,0.5604395604395604,0.47058823529411764
Damnation,2.8,36.0,0.25274725274725274,0.27058823529411763
Super Puzzle Fighter II,9.5,83.0,0.989010989010989,0.8235294117647058
Supreme Commander,5.7,56.0,0.5714285714285715,0.5058823529411764
Transworld Snowboarding,9.2,74.0,0.956043956043956,0.7176470588235294
World Soccer Winning Eleven 8 International,8.4,90.0,0.8681318681318682,0.9058823529411765
Sniper Elite,8.5,77.0,0.8791208791208791,0.7529411764705882
Mahjong Cub3D,5.3,67.0,0.5274725274725275,0.6352941176470588
Test Drive: Eve of Destruction,8.7,72.0,0.901098901098901,0.6941176470588235
Blazblue: Continuum Shift Extend,7.5,73.0,0.7692307692307693,0.7058823529411765
Crimson Sea,8.2,78.0,0.8461538461538461,0.7647058823529411
Red Bull BC One,5.3,48.0,0.5274725274725275,0.4117647058823529
The Weakest Link,7.2,63.0,0.7362637362637363,0.5882352941176471
Viewtiful Joe: Red Hot Rumble,6.3,63.0,0.6373626373626373,0.5882352941176471
Wolfenstein: The Old Blood,7.6,76.0,0.7802197802197802,0.7411764705882353
GRID Autosport,6.0,75.0,0.6043956043956045,0.7294117647058823
Ikaruga,8.5,85.0,0.8791208791208791,0.8470588235294118
The Suffering: Ties That Bind,9.1,76.0,0.945054945054945,0.7411764705882353
Nobunaga's Ambition: Iron Triangle,8.0,76.0,0.8241758241758242,0.7411764705882353
The Mummy: Tomb of the Dragon Emperor,6.4,39.0,0.6483516483516484,0.3058823529411765
Knights in the Nightmare,7.7,75.0,0.7912087912087913,0.7294117647058823
Terraria,7.1,71.0,0.7252747252747253,0.6823529411764706
Digimon World 4,8.1,55.0,0.8351648351648352,0.49411764705882355
Spectral Force 3,7.5,59.0,0.7692307692307693,0.5411764705882353
Ty the Tasmanian Tiger 3: Night of the Quinkan,8.0,68.0,0.8241758241758242,0.6470588235294118
The Ant Bully,1.4,45.0,0.0989010989010989,0.3764705882352941
Risen 3: Titan Lords,5.7,65.0,0.5714285714285715,0.611764705882353
Battle Fantasia,6.6,71.0,0.6703296703296703,0.6823529411764706
Karaoke Revolution,8.5,80.0,0.8791208791208791,0.788235294117647
Fire Pro Wrestling Returns,8.5,78.0,0.8791208791208791,0.7647058823529411
Obscure: The Aftermath,8.2,66.0,0.8461538461538461,0.6235294117647059
Jimmy Neutron: Boy Genius,5.1,42.0,0.5054945054945055,0.3411764705882353
Henry Hatsworth in the Puzzling Adventure,8.0,82.0,0.8241758241758242,0.8117647058823529
Rollcage Stage II,8.9,85.0,0.9230769230769231,0.8470588235294118
Samurai Warriors 2: Xtreme Legends,8.0,50.0,0.8241758241758242,0.43529411764705883
Spider-Man: Edge of Time,5.2,62.0,0.5164835164835165,0.5764705882352941
Jumper: Griffin's Story,2.5,28.0,0.21978021978021978,0.17647058823529413
Forgotten Realms: Demon Stone,6.5,72.0,0.6593406593406593,0.6941176470588235
Rock Band 3,5.5,79.0,0.5494505494505495,0.7764705882352941
LEGO Star Wars II: The Original Trilogy,7.0,55.0,0.7142857142857143,0.49411764705882355
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,7.3,65.0,0.7472527472527473,0.611764705882353
Top Gear Rally,7.6,78.0,0.7802197802197802,0.7647058823529411
Red Faction: Armageddon,6.7,75.0,0.6813186813186813,0.7294117647058823
BIT.TRIP COMPLETE,8.7,84.0,0.901098901098901,0.8352941176470589
Rugby 15,3.1,20.0,0.28571428571428575,0.08235294117647059
XIII,7.7,73.0,0.7912087912087913,0.7058823529411765
Data East Arcade Classics,8.2,56.0,0.8461538461538461,0.5058823529411764
Wizardry: Tale of the Forsaken Land,7.5,70.0,0.7692307692307693,0.6705882352941176
ShellShock 2: Blood Trails,5.9,30.0,0.5934065934065935,0.2
F.E.A.R. Files,7.1,66.0,0.7252747252747253,0.6235294117647059
The Smurfs 2,5.6,42.0,0.5604395604395604,0.3411764705882353
Lara Croft and the Temple of Osiris,6.7,74.0,0.6813186813186813,0.7176470588235294
The Sims 2: Apartment Life,7.7,75.0,0.7912087912087913,0.7294117647058823
Killer7,8.1,70.0,0.8351648351648352,0.6705882352941176
Age of Mythology,8.9,89.0,0.9230769230769231,0.8941176470588236
Astro Boy,6.9,54.0,0.7032967032967034,0.4823529411764706
Puss in Boots,7.0,70.0,0.7142857142857143,0.6705882352941176
Monster House,9.0,69.0,0.9340659340659341,0.6588235294117647
Cloudy With a Chance of Meatballs,6.5,62.0,0.6593406593406593,0.5764705882352941
MetropolisMania,7.1,63.0,0.7252747252747253,0.5882352941176471
NCAA Football 08,8.1,82.0,0.8351648351648352,0.8117647058823529
Ephemeral Fantasia,6.3,48.0,0.6373626373626373,0.4117647058823529
1 vs. 100,3.2,38.0,0.29670329670329676,0.29411764705882354
Counter-Strike: Source,8.9,88.0,0.9230769230769231,0.8823529411764706
Gray Matter,7.7,72.0,0.7912087912087913,0.6941176470588235
America's Army: True Soldiers,6.7,43.0,0.6813186813186813,0.35294117647058826
Raiden Fighters Aces,7.5,73.0,0.7692307692307693,0.7058823529411765
NASCAR The Game: Inside Line,4.5,76.0,0.43956043956043955,0.7411764705882353
Star Wars: Empire at War,8.4,79.0,0.8681318681318682,0.7764705882352941
BlazBlue Central Fiction,7.6,85.0,0.7802197802197802,0.8470588235294118
Sega GT Online,9.2,72.0,0.956043956043956,0.6941176470588235
Knights in the Nightmare,8.6,76.0,0.8901098901098901,0.7411764705882353
Marvel Nemesis: Rise of the Imperfects,6.5,34.0,0.6593406593406593,0.24705882352941178
Nano Assault,7.7,75.0,0.7912087912087913,0.7294117647058823
Captain America: Super Soldier,5.0,51.0,0.4945054945054945,0.4470588235294118
Onimusha Tactics,8.7,64.0,0.901098901098901,0.6
Bomberman Jetters,7.9,70.0,0.8131868131868133,0.6705882352941176
TOCA Race Driver 3,7.2,82.0,0.7362637362637363,0.8117647058823529
Mad Dog McCree: Gunslinger Pack,5.0,31.0,0.4945054945054945,0.21176470588235294
How to Train Your Dragon 2,4.9,47.0,0.4835164835164836,0.4
Blacksite: Area 51,6.3,56.0,0.6373626373626373,0.5058823529411764
Disney's Donald Duck: Goin' Quackers,7.3,73.0,0.7472527472527473,0.7058823529411765
Ultimate Brain Games,8.3,80.0,0.8571428571428572,0.788235294117647
Exit,7.7,77.0,0.7912087912087913,0.7529411764705882
Harvey Birdman: Attorney at Law,7.8,60.0,0.8021978021978022,0.5529411764705883
Aliens versus Predator: Extinction,7.7,64.0,0.7912087912087913,0.6
Bejeweled 3,8.1,82.0,0.8351648351648352,0.8117647058823529
RTX Red Rock,5.0,49.0,0.4945054945054945,0.4235294117647059
FIFA Street 2,7.1,63.0,0.7252747252747253,0.5882352941176471
Smart Bomb,5.4,45.0,0.5384615384615385,0.3764705882352941
Shining Force: Resurrection of the Dark Dragon,8.8,77.0,0.9120879120879122,0.7529411764705882
Shining Soul II,8.3,74.0,0.8571428571428572,0.7176470588235294
The Golf Club,6.3,66.0,0.6373626373626373,0.6235294117647059
Hello Kitty: Roller Rescue,6.8,64.0,0.6923076923076923,0.6
Metal Slug Advance,8.3,79.0,0.8571428571428572,0.7764705882352941
Pac-Man World Rally,7.8,57.0,0.8021978021978022,0.5176470588235295
Blazing Angels: Squadrons of WWII,6.8,69.0,0.6923076923076923,0.6588235294117647
God Eater Resurrection,7.8,70.0,0.8021978021978022,0.6705882352941176
NHL 2K7,7.9,78.0,0.8131868131868133,0.7647058823529411
Miami Nights: Singles in the City,7.1,48.0,0.7252747252747253,0.4117647058823529
Shovel Knight,7.6,90.0,0.7802197802197802,0.9058823529411765
Strider 2,8.1,69.0,0.8351648351648352,0.6588235294117647
Invizimals: The Alliance,6.8,69.0,0.6923076923076923,0.6588235294117647
Death Jr. and the Science Fair of Doom,7.5,47.0,0.7692307692307693,0.4
Shin Megami Tensei: Digital Devil Saga 2,7.9,82.0,0.8131868131868133,0.8117647058823529
Pro Evolution Soccer 2013,6.9,80.0,0.7032967032967034,0.788235294117647
Battleborn,6.9,69.0,0.7032967032967034,0.6588235294117647
Agatha Christie: Evil Under the Sun,7.3,46.0,0.7472527472527473,0.38823529411764707
Don King Boxing,7.8,71.0,0.8021978021978022,0.6823529411764706
Grand Prix Challenge,9.2,76.0,0.956043956043956,0.7411764705882353
FIFA Soccer 2005,7.8,75.0,0.8021978021978022,0.7294117647058823
ShellShock 2: Blood Trails,4.8,35.0,0.4725274725274725,0.25882352941176473
Mega Man Legacy Collection,6.1,77.0,0.6153846153846154,0.7529411764705882
Knights Contract,6.0,51.0,0.6043956043956045,0.4470588235294118
NHL 06,9.3,78.0,0.9670329670329672,0.7647058823529411
State of Emergency 2,5.8,44.0,0.5824175824175825,0.36470588235294116
Fatal Frame III: The Tormented,8.9,78.0,0.9230769230769231,0.7647058823529411
Seven Samurai 20XX,7.0,52.0,0.7142857142857143,0.4588235294117647
Adventure Time: The Secret of the Nameless Kingdom,5.6,65.0,0.5604395604395604,0.611764705882353
Risen 3: Titan Lords,3.7,36.0,0.3516483516483517,0.27058823529411763
Tornado Outbreak,8.0,62.0,0.8241758241758242,0.5764705882352941
Ninjabread Man,1.7,20.0,0.13186813186813187,0.08235294117647059
Tom Clancy's Splinter Cell: Pandora Tomorrow,8.0,78.0,0.8241758241758242,0.7647058823529411
Battlefield 2,8.4,91.0,0.8681318681318682,0.9176470588235294
Swingerz Golf,9.3,72.0,0.9670329670329672,0.6941176470588235
Titanfall 2,8.0,85.0,0.8241758241758242,0.8470588235294118
Persona 4: Arena Ultimax,7.4,85.0,0.7582417582417583,0.8470588235294118
Supremacy MMA,6.2,49.0,0.6263736263736264,0.4235294117647059
The King of Fighters 2006,8.6,66.0,0.8901098901098901,0.6235294117647059
Nobunaga's Ambition: Rise to Power,8.8,70.0,0.9120879120879122,0.6705882352941176
FIFA Soccer 2003,7.8,86.0,0.8021978021978022,0.8588235294117647
Major League Baseball 2K11,5.9,74.0,0.5934065934065935,0.7176470588235294
The Italian Job,5.8,54.0,0.5824175824175825,0.4823529411764706
Smuggler's Run: Warzones,6.9,79.0,0.7032967032967034,0.7764705882352941
SafeCracker: The Ultimate Puzzle Adventure,7.8,56.0,0.8021978021978022,0.5058823529411764
Warriors Orochi 3 Hyper,7.4,64.0,0.7582417582417583,0.6
NBA 10: The Inside,3.0,69.0,0.27472527472527475,0.6588235294117647
PAC-MAN and the Ghostly Adventures,3.1,51.0,0.28571428571428575,0.4470588235294118
Space Channel 5 Special Edition,8.6,79.0,0.8901098901098901,0.7764705882352941
The Legend of Alon D'ar,6.7,43.0,0.6813186813186813,0.35294117647058826
Big Mutha Truckers,8.2,63.0,0.8461538461538461,0.5882352941176471
Super Robot Taisen OG Saga: Endless Frontier,9.0,73.0,0.9340659340659341,0.7058823529411765
Sniper: Ghost Warrior 2,5.8,52.0,0.5824175824175825,0.4588235294117647
Samurai Shodown Sen,5.2,46.0,0.5164835164835165,0.38823529411764707
Samurai Western,7.6,58.0,0.7802197802197802,0.5294117647058824
Looney Tunes: Acme Arsenal,6.8,40.0,0.6923076923076923,0.3176470588235294
Line Rider 2: Unbound,5.6,59.0,0.5604395604395604,0.5411764705882353
Harry Potter and the Sorcerer's Stone,8.3,62.0,0.8571428571428572,0.5764705882352941
High Heat Major League Baseball 2004,8.4,83.0,0.8681318681318682,0.8235294117647058
TimeSplitters: Future Perfect,9.1,82.0,0.945054945054945,0.8117647058823529
"Warhammer 40,000: Dawn of War II - Retribution",7.8,80.0,0.8021978021978022,0.788235294117647
Incredible Crisis,7.5,80.0,0.7692307692307693,0.788235294117647
The King of Fighters EX2: Howling Blood,9.1,80.0,0.945054945054945,0.788235294117647
Ice Age 2: The Meltdown,7.8,66.0,0.8021978021978022,0.6235294117647059
Knights Contract,5.6,49.0,0.5604395604395604,0.4235294117647059
Hidden Invasion,5.8,39.0,0.5824175824175825,0.3058823529411765
Superman: Shadow of Apokolips,7.3,66.0,0.7472527472527473,0.6235294117647059
Armored Core 3 Portable,6.7,43.0,0.6813186813186813,0.35294117647058826
PAC-MAN and the Ghostly Adventures,5.1,49.0,0.5054945054945055,0.4235294117647059
Batman: Dark Tomorrow,3.2,29.0,0.29670329670329676,0.18823529411764706
Crush,9.0,83.0,0.9340659340659341,0.8235294117647058
The First Templar,5.8,57.0,0.5824175824175825,0.5176470588235295
Earth Defense Force 2017,7.7,69.0,0.7912087912087913,0.6588235294117647
Tomb Raider: Legend,7.8,78.0,0.8021978021978022,0.7647058823529411
RoadKill,7.4,68.0,0.7582417582417583,0.6470588235294118
Game of Thrones,6.5,58.0,0.6593406593406593,0.5294117647058824
From Russia With Love,6.9,61.0,0.7032967032967034,0.5647058823529412
Lost Dimension,8.3,72.0,0.8571428571428572,0.6941176470588235
Resident Evil 6,6.7,60.0,0.6813186813186813,0.5529411764705883
Assassin's Creed: Rogue,7.5,74.0,0.7692307692307693,0.7176470588235294
Taz Wanted,7.0,61.0,0.7142857142857143,0.5647058823529412
Tomb Raider: Underworld,7.7,80.0,0.7912087912087913,0.788235294117647
Evolution Worlds,8.0,63.0,0.8241758241758242,0.5882352941176471
Far Cry Vengeance,5.3,38.0,0.5274725274725275,0.29411764705882354
Code Lyoko: Fall of X.A.N.A.,6.3,51.0,0.6373626373626373,0.4470588235294118
Worms: A Space Oddity,4.3,64.0,0.4175824175824176,0.6
MLB Front Office Manager,6.5,49.0,0.6593406593406593,0.4235294117647059
X Rebirth,3.3,33.0,0.3076923076923077,0.23529411764705882
Song of the Deep,7.3,69.0,0.7472527472527473,0.6588235294117647
World Series of Poker 2008: Battle for the Bracelets,6.7,74.0,0.6813186813186813,0.7176470588235294
Super Monkey Ball Adventure,5.9,56.0,0.5934065934065935,0.5058823529411764
Worms: Open Warfare,7.0,64.0,0.7142857142857143,0.6
Gadget Racers,7.4,67.0,0.7582417582417583,0.6352941176470588
Phantasy Star Online Episode III: C.A.R.D. Revolution,8.2,71.0,0.8461538461538461,0.6823529411764706
Assassin's Creed The Ezio Collection,7.6,74.0,0.7802197802197802,0.7176470588235294
Ultimate Ghosts 'n Goblins,7.7,72.0,0.7912087912087913,0.6941176470588235
Samurai Warriors 2,8.7,52.0,0.901098901098901,0.4588235294117647
TrackMania DS,6.9,75.0,0.7032967032967034,0.7294117647058823
Silent Hunter III,7.9,90.0,0.8131868131868133,0.9058823529411765
Alien Syndrome,6.0,51.0,0.6043956043956045,0.4470588235294118
Endgame,6.8,57.0,0.6923076923076923,0.5176470588235295
The Dukes of Hazzard: Return of the General Lee,7.0,49.0,0.7142857142857143,0.4235294117647059
WWE Crush Hour,7.0,55.0,0.7142857142857143,0.49411764705882355
Metal Gear Solid V: The Phantom Pain,7.7,91.0,0.7912087912087913,0.9176470588235294
NHL Hitz 20-03,8.4,82.0,0.8681318681318682,0.8117647058823529
C.O.P.: The Recruit,7.5,55.0,0.7692307692307693,0.49411764705882355
Urban Reign,8.2,60.0,0.8461538461538461,0.5529411764705883
Soul Bubbles,8.0,78.0,0.8241758241758242,0.7647058823529411
Resident Evil 3: Nemesis,8.3,62.0,0.8571428571428572,0.5764705882352941
All-Star Baseball 2004,9.2,80.0,0.956043956043956,0.788235294117647
Bangai-O Spirits,8.1,83.0,0.8351648351648352,0.8235294117647058
Valentino Rossi: The Game,8.0,75.0,0.8241758241758242,0.7294117647058823
Samurai Warriors Chronicles 3,6.1,63.0,0.6153846153846154,0.5882352941176471
Lost in Blue: Shipwrecked,6.0,54.0,0.6043956043956045,0.4823529411764706
Madden NFL 08,7.0,75.0,0.7142857142857143,0.7294117647058823
Stuart Little 3: Big Photo Adventure,7.7,71.0,0.7912087912087913,0.6823529411764706
Serious Sam 3: BFE,8.2,72.0,0.8461538461538461,0.6941176470588235
Infernal: Hell's Vengeance,5.3,35.0,0.5274725274725275,0.25882352941176473
Pitfall: The Lost Expedition,8.6,73.0,0.8901098901098901,0.7058823529411765
Duke Nukem: Land of the Babes,6.8,37.0,0.6923076923076923,0.2823529411764706
Puchi Puchi Virus,4.2,73.0,0.40659340659340665,0.7058823529411765
Need For Speed: Undercover,4.9,65.0,0.4835164835164836,0.611764705882353
Need for Speed: Most Wanted,8.5,82.0,0.8791208791208791,0.8117647058823529
Zero Escape: Zero Time Dilemma,8.5,81.0,0.8791208791208791,0.8
Stella Deus: The Gate of Eternity,8.0,75.0,0.8241758241758242,0.7294117647058823
Vietcong: Purple Haze,8.4,57.0,0.8681318681318682,0.5176470588235295
Conflict: Desert Storm,8.4,62.0,0.8681318681318682,0.5764705882352941
P.T.O. IV: Pacific Theater of Operations,6.6,71.0,0.6703296703296703,0.6823529411764706
Elebits: The Adventures of Kai and Zero,8.3,75.0,0.8571428571428572,0.7294117647058823
Far Cry Instincts Evolution,6.3,78.0,0.6373626373626373,0.7647058823529411
Rayman Origins,8.4,86.0,0.8681318681318682,0.8588235294117647
Medal of Honor: Underground,1.7,46.0,0.13186813186813187,0.38823529411764707
Cosmic Family,5.7,54.0,0.5714285714285715,0.4823529411764706
Dynasty Warriors 3,8.9,70.0,0.9230769230769231,0.6705882352941176
Jimmie Johnson's Anything With an Engine,6.8,67.0,0.6923076923076923,0.6352941176470588
MTV Music Generator 3: This Is the Remix,5.4,79.0,0.5384615384615385,0.7764705882352941
Grand Ages: Medieval,7.1,64.0,0.7252747252747253,0.6
In The Groove,9.0,72.0,0.9340659340659341,0.6941176470588235
The Legend of Kage 2,6.3,70.0,0.6373626373626373,0.6705882352941176
Baroque,8.1,50.0,0.8351648351648352,0.43529411764705883
Lost Dimension,7.3,71.0,0.7472527472527473,0.6823529411764706
Magic Pengel: The Quest for Color,7.5,74.0,0.7692307692307693,0.7176470588235294
Agatha Christie: And Then There Were None,6.2,50.0,0.6263736263736264,0.43529411764705883
Futurama,6.6,59.0,0.6703296703296703,0.5411764705882353
The History Channel: Battle for the Pacific,2.4,36.0,0.2087912087912088,0.27058823529411763
Rayman 3: Hoodlum Havoc,7.9,75.0,0.8131868131868133,0.7294117647058823
Superman Returns,4.9,33.0,0.4835164835164836,0.23529411764705882
Super Ghouls 'n Ghosts,8.8,78.0,0.9120879120879122,0.7647058823529411
Legend of the Guardians: The Owls of Ga'Hoole,8.0,60.0,0.8241758241758242,0.5529411764705883
Need for Speed Underground 2,8.5,82.0,0.8791208791208791,0.8117647058823529
Gladius,8.8,82.0,0.9120879120879122,0.8117647058823529
The Hustle: Detroit Streets,5.3,51.0,0.5274725274725275,0.4470588235294118
Blood Drive,7.0,47.0,0.7142857142857143,0.4
Escape Dead Island,3.5,40.0,0.32967032967032966,0.3176470588235294
Torchlight,8.0,83.0,0.8241758241758242,0.8235294117647058
Pac-Man World 3,6.0,61.0,0.6043956043956045,0.5647058823529412
Rogue Trooper: Quartz Zone Massacre,8.2,70.0,0.8461538461538461,0.6705882352941176
Damage Inc.: Pacific Squadron WWII,5.5,49.0,0.5494505494505495,0.4235294117647059
Smashing Drive,5.2,47.0,0.5164835164835165,0.4
F.E.A.R. 2: Project Origin,7.8,79.0,0.8021978021978022,0.7764705882352941
Toy Soldiers: War Chest,7.7,62.0,0.7912087912087913,0.5764705882352941
Godai: Elemental Force,3.8,27.0,0.3626373626373626,0.16470588235294117
Still Life,8.2,70.0,0.8461538461538461,0.6705882352941176
Big Mutha Truckers 2,3.4,50.0,0.31868131868131866,0.43529411764705883
I-Ninja,8.4,75.0,0.8681318681318682,0.7294117647058823
The Lord of the Rings: The Battle for Middle-Earth,8.6,82.0,0.8901098901098901,0.8117647058823529
Kessen III,8.1,73.0,0.8351648351648352,0.7058823529411765
The King of Fighters Collection: The Orochi Saga,7.0,61.0,0.7142857142857143,0.5647058823529412
Aero Elite: Combat Academy,7.0,64.0,0.7142857142857143,0.6
Wrath Unleashed,6.0,64.0,0.6043956043956045,0.6
Divinity II: Ego Draconis,7.7,72.0,0.7912087912087913,0.6941176470588235
Commandos 2: Men of Courage,8.4,67.0,0.8681318681318682,0.6352941176470588
Emergency 2012,6.2,61.0,0.6263736263736264,0.5647058823529412
Overlord: Minions,5.5,58.0,0.5494505494505495,0.5294117647058824
Fairy Fencer F: Advent Dark Force,6.2,71.0,0.6263736263736264,0.6823529411764706
Alvin and the Chipmunks,4.5,33.0,0.43956043956043955,0.23529411764705882
Hearts of Iron III,7.1,77.0,0.7252747252747253,0.7529411764705882
Kengo: Legend of The 9,4.1,38.0,0.3956043956043956,0.29411764705882354
Romance of the Three Kingdoms XI,8.4,69.0,0.8681318681318682,0.6588235294117647
Hammerin' Hero,7.3,73.0,0.7472527472527473,0.7058823529411765
Dark Souls III,8.6,89.0,0.8901098901098901,0.8941176470588236
TMNT: Mutant Melee,2.8,44.0,0.25274725274725274,0.36470588235294116
Combat: Task Force 121,8.5,44.0,0.8791208791208791,0.36470588235294116
Stacked with Daniel Negreanu,5.3,63.0,0.5274725274725275,0.5882352941176471
Circus Maximus: Chariot Wars,5.0,67.0,0.4945054945054945,0.6352941176470588
Serious Sam: Next Encounter,7.8,65.0,0.8021978021978022,0.611764705882353
Tom Clancy's Ghost Recon 2,1.4,54.0,0.0989010989010989,0.4823529411764706
Monster Racers,9.0,70.0,0.9340659340659341,0.6705882352941176
Speed Zone,3.8,37.0,0.3626373626373626,0.2823529411764706
James Cameron's Dark Angel,8.3,47.0,0.8571428571428572,0.4
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,5.9,37.0,0.5934065934065935,0.2823529411764706
Dream Trigger 3D,6.3,54.0,0.6373626373626373,0.4823529411764706
Operation Darkness,7.0,46.0,0.7142857142857143,0.38823529411764707
Galerians: Ash,7.9,50.0,0.8131868131868133,0.43529411764705883
Dead Island: Riptide,6.0,61.0,0.6043956043956045,0.5647058823529412
R-Type Command,6.5,69.0,0.6593406593406593,0.6588235294117647
Haunting Ground,8.8,67.0,0.9120879120879122,0.6352941176470588
Grand Kingdom,8.1,78.0,0.8351648351648352,0.7647058823529411
Robocalypse,8.6,78.0,0.8901098901098901,0.7647058823529411
Homie Rollerz,2.4,23.0,0.2087912087912088,0.11764705882352941
Escape Dead Island,3.8,32.0,0.3626373626373626,0.2235294117647059
Tom Clancy's Splinter Cell: Chaos Theory,7.0,50.0,0.7142857142857143,0.43529411764705883
Romance of the Three Kingdoms IX,8.9,74.0,0.9230769230769231,0.7176470588235294
Second Sight,8.0,75.0,0.8241758241758242,0.7294117647058823
Operation Flashpoint: Red River,4.9,67.0,0.4835164835164836,0.6352941176470588
Vanguard Bandits,7.4,62.0,0.7582417582417583,0.5764705882352941
MLB Front Office Manager,4.6,47.0,0.4505494505494505,0.4
Child of Light,7.8,83.0,0.8021978021978022,0.8235294117647058
Silent Hill: Origins,7.4,70.0,0.7582417582417583,0.6705882352941176
Harry Potter and the Sorcerer's Stone,6.0,59.0,0.6043956043956045,0.5411764705882353
McFarlane's Evil Prophecy,3.2,34.0,0.29670329670329676,0.24705882352941178
Damnation,5.6,36.0,0.5604395604395604,0.27058823529411763
Samurai Warriors,9.0,71.0,0.9340659340659341,0.6823529411764706
FIFA Soccer 2004,6.2,83.0,0.6263736263736264,0.8235294117647058
Record of Agarest War,6.8,67.0,0.6923076923076923,0.6352941176470588
SNK Arcade Classics Vol. 1,8.0,73.0,0.8241758241758242,0.7058823529411765
Dave Mirra BMX Challenge,4.6,32.0,0.4505494505494505,0.2235294117647059
Rayman 3: Hoodlum Havoc,8.3,77.0,0.8571428571428572,0.7529411764705882
The Guy Game,5.4,47.0,0.5384615384615385,0.4
Ghost in the Shell: Stand Alone Complex,7.4,61.0,0.7582417582417583,0.5647058823529412
Open Season,5.6,49.0,0.5604395604395604,0.4235294117647059
Drake of the 99 Dragons,1.8,22.0,0.14285714285714288,0.10588235294117647
Crimson Sea 2,8.3,75.0,0.8571428571428572,0.7294117647058823
Tokyo Twilight Ghost Hunters,7.0,63.0,0.7142857142857143,0.5882352941176471
Saint Seiya: Brave Soldiers,7.4,55.0,0.7582417582417583,0.49411764705882355
