,release_year,genre
19139,nan,"Casual,Indie,Simulation,Action,Adventure,Free to Play,Racing,RPG"
19140,nan,"Casual,Indie"
19141,nan,"Adventure,Casual,Indie"
19142,nan,Simulation
19143,nan,Simulation
19144,nan,Simulation
19145,nan,"Design & Illustration,Photo Editing"
19146,nan,"Action,Strategy"
19147,nan,"Adventure,Casual"
19148,nan,"Indie,Simulation"
19149,nan,"Adventure,Casual,Indie"
19150,2016,"Action,Adventure,Indie"
19151,2016,"Adventure,Casual,Indie,RPG"
19152,2015,Adventure
19153,2016,"Indie,Simulation,Strategy"
19154,2016,"Adventure,Indie"
19155,2015,"Adventure,Casual,Indie,RPG"
19156,nan,"Indie,Strategy"
19157,2013,Simulation
19158,nan,"Casual,Indie"
19159,2016,"Action,Adventure,Indie,RPG,Strategy"
19160,2016,"Casual,Free to Play,Indie,Strategy"
19161,2016,"Adventure,Indie"
19162,2017,"Action,Casual,Indie"
19163,nan,"RPG,Adventure"
19164,2016,Casual
19165,2016,"Adventure,Free to Play,Simulation"
19166,2018,"Adventure,Indie,RPG,Strategy"
19167,2015,"Simulation,Strategy"
19168,2016,"Action,Adventure,Indie,RPG,Strategy"
19169,2013,"Adventure,Casual,Strategy"
19170,2016,"Action,Indie"
19171,2016,"Animation & Modeling,Design & Illustration,Education"
19172,nan,"Casual,Indie,Strategy,Action,Adventure,Free to Play,Massively Multiplayer,Simulation"
19173,nan,"Action,Adventure,Indie,RPG,Casual"
19174,nan,"Casual,Indie,RPG,Simulation,Strategy"
19175,nan,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy"
19176,nan,"Casual,Indie,RPG,Simulation,Strategy"
19177,nan,"Casual,Indie"
19178,nan,"Adventure,Indie,Movie"
19179,nan,"Action,Casual,Indie"
19180,nan,"Action,Indie,RPG,Early Access"
19181,2018,"Adventure,Indie,RPG"
19182,nan,"Indie,Strategy,Casual"
19183,nan,"Adventure,Casual,Indie,Action"
19184,2018,"Audio Production,Design & Illustration,Utilities,Video Production"
19185,2018,"Casual,Indie,Simulation,Early Access"
19186,nan,"Audio Production,Design & Illustration,Utilities,Video Production,Animation & Modeling"
19187,nan,"Adventure,Indie,Strategy,Action,Casual,RPG,Sports,Simulation,Sexual Content"
19188,nan,"Adventure,Casual,Simulation"
19189,nan,"Adventure,Casual,Indie"
19190,nan,"Simulation,Action"
19191,nan,"Adventure,Casual,Indie,Strategy"
19192,nan,
19193,nan,"Action,Adventure,Indie"
19194,nan,"Education,Software Training,Indie,Simulation,Strategy,Action,Early Access"
19195,nan,"Action,Indie,Adventure,Casual,Strategy"
19196,nan,Adventure
19197,nan,"Action,Adventure,Casual,Indie"
19198,2015,"Casual,Indie,Massively Multiplayer,Racing"
19199,2015,"Action,Adventure,Indie"
19200,2015,"Indie,RPG,Simulation"
19201,2015,"Casual,Indie,Strategy"
19202,2015,"Action,Adventure"
19203,2015,"Casual,Free to Play,RPG,Simulation"
19204,2015,"Adventure,Indie"
19205,2014,"Action,Indie"
19206,2018,"Casual,Indie,Simulation"
19207,2015,"Racing,Simulation,Sports"
19208,2016,"Action,Indie"
19209,1991,"Adventure,RPG,Simulation,Strategy"
19210,2015,Action
19211,2015,"Action,Indie"
19212,2016,"Action,Adventure,Indie,Strategy,Early Access"
19213,2009,"Action,Adventure,Indie"
19214,2013,Casual
19215,2015,"Action,Indie,Strategy"
19216,2016,"Action,Indie"
19217,2014,"Action,Indie,RPG"
19218,2015,"Action,Free to Play,Indie,RPG"
19219,nan,"Indie,RPG"
19220,2015,Strategy
19221,nan,"Casual,Indie,Strategy"
19222,nan,"Action,Adventure,Casual,Indie"
19223,2013,Casual
19224,nan,"Adventure,Indie"
19225,nan,"Action,Indie,Simulation,Violent,Adventure"
19226,nan,"Adventure,Casual,Indie,RPG"
19227,nan,"Adventure,Casual,Indie,RPG"
19228,nan,"Adventure,Casual,Indie,RPG"
19229,nan,"Animation & Modeling,Design & Illustration,Photo Editing,Software Training,Utilities,Video Production,Education"
19230,nan,"Adventure,Indie,Strategy,Casual,Action"
19231,nan,"Action,Indie"
19232,nan,"Adventure,Indie"
19233,nan,"Adventure,Indie"
19234,nan,Strategy
19235,nan,"Adventure,Indie,RPG"
19236,nan,"Racing,Simulation,Sports"
19237,nan,"Action,Adventure,Indie,RPG,Strategy,Free to Play"
19238,2018,"Action,Indie,Early Access"
19239,nan,"Action,Indie,RPG"
19240,nan,"Action,Adventure,Simulation,Strategy,Racing,Violent,Gore"
19241,nan,"Adventure,Casual"
19242,nan,"RPG,Strategy,Indie,Casual"
19243,nan,"Casual,Simulation,Strategy"
19244,nan,"Adventure,Casual,Indie,RPG"
19245,2014,"Action,Indie"
19246,2018,"Adventure,Casual,Indie"
19247,2018,"Adventure,Casual,Indie,Simulation"
19248,2018,"Adventure,Casual,Indie"
19249,2018,"Animation & Modeling,Design & Illustration"
19250,2019,Action
19251,2018,"Adventure,Casual,Indie,Early Access"
19252,2018,"Action,Indie"
19253,2018,"Free to Play,Indie,Simulation"
19254,2018,"Indie,RPG,Strategy"
19255,2018,"Adventure,RPG"
19256,2018,Early Access
19257,2017,"Indie,Simulation"
19258,2018,"Action,Adventure,Indie,Simulation"
19259,2017,"Indie,Racing,Early Access"
19260,2014,Action
19261,2014,Strategy
19262,2012,Indie
19263,2014,Indie
19264,2015,"Adventure,Indie,RPG"
19265,2014,"Action,Indie,Simulation,Sports"
19266,2015,"Racing,Simulation"
19267,2018,Simulation
19268,2015,"Adventure,Indie"
19269,2014,"Action,Adventure,Indie"
19270,2014,"Action,Adventure"
19271,2013,"Action,Adventure"
19272,2013,Simulation
19273,2013,"Adventure,Casual,Indie"
19274,2013,"Indie,Strategy"
19275,2016,"Action,Adventure,Casual,Indie,Early Access"
19276,2013,Action
19277,2013,Action
19278,2013,Action
19279,2013,"Adventure,Casual,Indie"
19280,2014,"Action,Free to Play"
19281,2014,"Indie,Simulation,Strategy"
19282,nan,"Adventure,Casual,Indie,RPG,Strategy"
19283,2013,"Action,Adventure"
19284,2015,"Indie,Sports,Strategy"
19285,2013,Utilities
19286,2013,"Action,RPG"
19287,2013,"Action,Indie,Strategy"
19288,2013,"Action,RPG"
19289,2013,"Action,RPG"
19290,2013,"Action,Indie,Strategy"
19291,2013,"Action,Free to Play,Massively Multiplayer,Simulation"
19292,2013,"Action,Free to Play"
19293,2013,Strategy
19294,2008,Casual
19295,2008,"Action,Adventure"
19296,2008,Casual
19297,2008,"Casual,Indie,Racing"
19298,2007,"Action,Adventure,Strategy"
19299,2007,Casual
19300,2007,Casual
19301,1997,Strategy
19302,nan,"Action,Adventure,Indie,Simulation,Early Access"
19303,nan,"Action,Adventure,Indie"
19304,nan,"Indie,Simulation,Casual,Early Access,Action"
19305,nan,"Action,Casual,Indie,Massively Multiplayer,Simulation"
19306,nan,"Indie,RPG"
19307,nan,"Casual,Indie,RPG,Strategy,Free to Play,Early Access"
19308,nan,"Action,Indie,Adventure,Early Access"
19309,nan,"Sexual Content,Nudity,Casual,Indie,RPG"
19310,nan,"Casual,Indie,Action,Adventure"
19311,nan,"Adventure,Indie"
19312,nan,"Action,Casual,Indie,Racing,Simulation,Sports"
19313,nan,"Action,Casual,Indie,Racing,Simulation,Sports"
19314,nan,"Action,Indie"
19315,nan,"Action,Adventure,Indie"
19316,nan,"Action,Indie"
19317,nan,"Action,Adventure,Indie"
19318,nan,"Adventure,Indie,RPG,Casual"
19319,nan,"Casual,Indie,Strategy"
19320,nan,"Action,Indie"
19321,nan,"Action,Adventure,Indie,RPG"
19322,nan,"Adventure,Casual,Indie"
19323,nan,"Action,Simulation,Strategy"
19324,nan,"Action,Adventure,Indie,Early Access"
19325,nan,"Action,Adventure,Indie"
19326,nan,"Action,Adventure,Casual,Indie,Strategy"
19327,nan,"Action,Adventure,Indie"
19328,nan,"Action,Casual,Indie"
19329,nan,"Simulation,Strategy"
19330,nan,"Casual,Indie,Action,Adventure,RPG"
19331,nan,"Adventure,Indie,RPG,Sexual Content,Nudity,Violent,Casual"
19332,nan,"Violent,Action,Casual,Indie,Simulation"
19333,nan,"Adventure,Casual"
19334,nan,"Adventure,Casual"
19335,nan,"Casual,Indie,RPG,Simulation,Sports,Strategy"
19336,nan,"Adventure,Casual,Indie,Simulation"
19337,nan,"Indie,Strategy"
19338,nan,"Indie,Strategy"
19339,nan,"Sexual Content,RPG"
19340,1995,Adventure
19341,nan,Action
19342,nan,"Action,Casual,Indie,Sports"
19343,2014,"Action,Adventure"
19344,2013,"Action,RPG"
19345,2013,"Action,Strategy"
19346,2014,"Animation & Modeling,Design & Illustration"
19347,2014,"Action,Adventure,Indie"
19348,nan,"Casual,Simulation,Sports,Action,Adventure,Indie,Early Access"
19349,nan,"Adventure,Casual,Indie,RPG,Strategy,Early Access"
19350,nan,"Action,Adventure,Indie"
19351,2014,"Indie,RPG,Strategy"
19352,2014,"Adventure,Indie"
19353,2013,Action
19354,2016,"Simulation,Strategy"
19355,2018,"Casual,Indie"
19356,2018,"Casual,Strategy"
19357,2018,"Action,Indie,Simulation"
19358,2018,Indie
19359,2018,"Adventure,Indie,Simulation"
19360,2019,"Adventure,Indie"
19361,2018,"Adventure,Simulation"
19362,2018,Indie
19363,1999,"Action,Adventure"
19364,2018,"Casual,Indie,Simulation"
19365,2018,"Action,Casual,Indie"
19366,2018,"Action,Casual,Indie,Simulation"
19367,2015,"Action,Adventure,Indie"
19368,2016,"Action,Indie"
19369,2015,Casual
19370,2016,Simulation
19371,2015,Simulation
19372,2015,"Indie,Simulation,Strategy"
19373,2016,Simulation
19374,2016,"Adventure,Casual,Indie"
19375,2015,"Casual,Simulation"
19376,2015,"Action,Casual,Indie"
19377,2018,"Adventure,Casual,Indie,RPG"
19378,2013,"Casual,Indie"
19379,2015,"Action,Casual,Indie,Early Access"
19380,2015,"Action,Indie,Racing"
19381,2015,"Casual,Indie,Strategy"
19382,2015,Action
19383,2016,"Casual,Indie,Early Access"
19384,2015,"Indie,Strategy"
19385,2016,"Adventure,Indie"
19386,2016,"Action,Indie,Strategy"
19387,2016,"Action,Adventure,Indie,RPG"
19388,2009,Strategy
19389,2009,"Indie,Casual"
19390,2010,Action
19391,2010,Simulation
19392,2010,Strategy
19393,2003,"Action,Indie,Strategy"
19394,2009,Casual
19395,2010,Action
19396,2009,Indie
19397,2009,Strategy
19398,2019,"Casual,Indie"
19399,2009,"Adventure,Casual"
19400,2009,Strategy
19401,2008,Adventure
19402,2009,Casual
19403,2008,Casual
19404,2008,Sports
19405,nan,"Action,Indie,Violent,Gore"
19406,2003,Strategy
19407,2009,"Action,Indie,Racing,Sports"
19408,2018,"Action,Adventure,Casual,Indie,Racing,Simulation"
19409,2016,Audio Production
19410,nan,"Adventure,Casual"
19411,2010,"Casual,Indie"
19412,nan,"Action,Adventure,Indie,Casual"
19413,nan,"Adventure,Casual"
19414,nan,"Action,Adventure,Casual,Indie,Simulation"
19415,2010,"Indie,Simulation,Strategy"
19416,nan,Strategy
19417,nan,"RPG,Simulation"
19418,2019,"Action,Adventure,Indie"
19419,2019,"Action,Adventure,Indie"
19420,2018,"Casual,Indie,RPG"
19421,2018,Action
19422,2019,"Casual,Indie,Simulation"
19423,2019,"Adventure,Casual,Indie,RPG"
19424,2018,"Adventure,Indie"
19425,nan,"Casual,Indie,Sports,Early Access"
19426,nan,"Adventure,Casual"
19427,2013,Action
19428,nan,"Action,Casual,Indie,Strategy,Free to Play,Simulation,Sports"
19429,nan,"Action,Indie,Simulation,Strategy,Adventure,RPG"
19430,nan,"Casual,Indie,RPG,Strategy,Action,Adventure"
19431,nan,"Casual,Indie"
19432,nan,"Action,Casual,Indie"
19433,nan,"Indie,Simulation,Strategy,Casual,RPG,Action"
19434,nan,"Action,Indie,RPG,Early Access,Adventure"
19435,nan,"Action,Adventure,Indie,Strategy,Early Access"
19436,nan,"Casual,Simulation,Adventure,Indie,RPG"
19437,nan,"Adventure,Casual,Indie"
19438,nan,"Action,Casual,Indie,Strategy,Simulation"
19439,nan,"Indie,Strategy"
19440,2015,"Indie,Strategy"
19441,2012,Strategy
19442,2014,"Casual,Indie"
19443,2014,"Simulation,Strategy"
19444,2014,"Adventure,Indie"
19445,2013,Strategy
19446,2013,Strategy
19447,2013,Strategy
19448,nan,Strategy
19449,2016,"Action,Adventure,Indie"
19450,2013,Simulation
19451,2016,Strategy
19452,2016,"Action,Free to Play,Massively Multiplayer,RPG"
19453,2016,"Indie,Simulation,Strategy"
19454,2016,"Casual,Simulation"
19455,2016,Casual
19456,nan,"Casual,Indie"
19457,2016,Indie
19458,2016,"Action,Adventure,Indie"
19459,2017,"Animation & Modeling,Education"
19460,2016,"Action,Adventure,Indie,RPG,Strategy,Early Access"
19461,2017,"Adventure,Casual,Indie"
19462,2016,"Adventure,Casual,Indie"
19463,1994,Adventure
19464,2016,Simulation
19465,2016,"Indie,Strategy"
19466,2015,"Action,Adventure,Indie"
19467,2015,"Action,Indie,Strategy"
19468,2015,"Adventure,Free to Play,Indie"
19469,2015,Simulation
19470,2013,"Action,Indie"
19471,2013,Adventure
19472,nan,"Simulation,Strategy,Early Access"
19473,2011,"Adventure,Casual"
19474,nan,"Action,Indie,Strategy"
19475,nan,Animation & Modeling
19476,2012,Simulation
19477,2012,Simulation
19478,2013,Simulation
19479,2013,"Action,RPG"
19480,2013,Simulation
19481,2000,RPG
19482,2013,Simulation
19483,2014,"Adventure,Indie"
19484,2014,"Action,Casual,Indie,Early Access"
19485,2018,"Indie,Strategy"
19486,2013,"Action,Indie,RPG"
19487,2014,"Design & Illustration,Web Publishing"
19488,2014,"Casual,Indie,Simulation"
19489,2014,"Action,Casual,Strategy"
19490,2014,"RPG,Simulation,Strategy"
19491,2014,"Action,Adventure,Indie"
19492,2015,"Casual,Indie,RPG"
19493,nan,"Violent,Gore,Action,Indie,RPG,Strategy,Adventure,Casual"
19494,2015,Simulation
19495,2015,Simulation
19496,nan,Adventure
19497,nan,"Indie,RPG,Strategy,Casual"
19498,nan,"Adventure,Indie,Simulation"
19499,nan,"Adventure,Casual,Indie"
19500,nan,"Adventure,Indie,Action"
19501,nan,"Adventure,Indie,Simulation,Action"
19502,nan,"Adventure,Indie,Casual"
19503,nan,"Casual,Indie"
19504,nan,"Casual,Indie,Simulation"
19505,nan,"Movie,Action"
19506,nan,"Action,Casual,Indie"
19507,nan,"RPG,Adventure"
19508,nan,"Action,Adventure,Indie,Nudity,Violent,Gore"
19509,nan,"Racing,Action"
19510,nan,"Action,Indie,RPG,Strategy"
19511,nan,Action
19512,nan,"Action,Indie,Sports,Sexual Content,Violent,Gore,Casual"
19513,nan,"Indie,Simulation,Strategy"
19514,nan,"Adventure,Casual,Indie,Simulation"
19515,nan,"Adventure,Action,Indie,RPG"
19516,nan,Simulation
19517,nan,"Casual,Indie,Racing,RPG,Violent,Gore,Audio Production,Utilities,Adventure,Early Access"
19518,nan,"Action,Indie,RPG"
19519,nan,"Adventure,Casual,Indie"
19520,nan,"Indie,RPG,Strategy,Casual,Adventure"
19521,nan,"Casual,Indie"
19522,nan,"Casual,Adventure"
19523,nan,"Action,Casual,Indie"
19524,nan,"Adventure,Indie"
19525,nan,"Action,Adventure,Indie,RPG"
19526,nan,"Adventure,Casual,Indie"
19527,nan,"Action,Adventure,Indie"
19528,nan,"Action,Adventure,Indie,RPG"
19529,nan,"Action,Adventure,Casual,Indie"
19530,nan,"Adventure,Indie,RPG,Casual"
19531,nan,"Action,Adventure,Casual,Indie,RPG,Strategy"
19532,nan,"Action,Indie,Casual"
19533,nan,"Adventure,Casual,Indie"
19534,nan,RPG
19535,nan,Simulation
19536,2014,"Casual,Free to Play,Indie"
19537,2015,Strategy
19538,2015,Strategy
19539,1996,"Casual,Indie"
19540,2014,"Adventure,RPG,Strategy"
19541,2013,Strategy
19542,2012,"Adventure,Casual"
19543,2014,Simulation
19544,2014,Adventure
19545,2014,"Casual,Indie,Strategy"
19546,2014,Adventure
19547,2014,Indie
19548,2014,"Action,Casual"
19549,2014,"Indie,Simulation,Strategy"
19550,2014,"Indie,Simulation,Strategy"
19551,2014,"Indie,Simulation,Strategy"
19552,2015,Simulation
19553,2015,Simulation
19554,2015,Simulation
19555,2014,Simulation
19556,2014,Action
19557,2014,"Simulation,Strategy"
19558,2014,"Animation & Modeling,Design & Illustration,Education,Software Training,Utilities"
19559,2014,"Action,Indie"
19560,2016,"Action,Indie"
19561,2016,"Action,Adventure,Indie,RPG"
19562,2014,RPG
19563,2013,"Adventure,Casual,Indie"
19564,2015,"Adventure,Indie"
19565,2017,"Indie,Simulation"
19566,2007,"Action,Adventure,Simulation"
19567,2014,Action
19568,2014,"Adventure,Casual"
19569,2014,"Casual,Simulation,Sports"
19570,2014,"Casual,Strategy"
19571,nan,"Action,Adventure,Casual,Indie"
19572,2018,"Casual,Indie,Simulation,Strategy"
19573,2017,"Casual,Indie,Simulation,Strategy"
19574,2001,"Action,Simulation"
19575,2014,"Simulation,Strategy"
19576,2014,RPG
19577,2018,Indie
19578,2015,"Free to Play,Indie,Sports,Strategy"
19579,nan,"Adventure,Indie"
19580,2016,"Casual,Free to Play,Massively Multiplayer,Simulation"
19581,nan,"Adventure,Casual,Indie"
19582,2015,"Indie,RPG,Strategy"
19583,2014,"Simulation,Strategy"
19584,2012,"Action,Adventure"
19585,2015,"Action,Indie,Strategy"
19586,2015,Simulation
19587,2015,"Adventure,Casual,Indie"
19588,2015,"Action,Adventure,Indie"
19589,2015,"Action,Indie"
19590,2015,Utilities
19591,2016,"Adventure,Indie"
19592,2016,"Action,Adventure,Indie"
19593,2007,"Adventure,Casual"
19594,2016,"Action,Indie"
19595,2016,Action
19596,nan,Strategy
19597,2016,"Indie,Simulation,Strategy"
19598,2014,"Adventure,Casual,Indie,RPG,Strategy"
19599,2016,"Adventure,Casual,Indie,RPG"
19600,2016,RPG
19601,2018,"Casual,Indie"
19602,2018,"Action,Casual,Free to Play,Massively Multiplayer,Simulation,Strategy"
19603,2015,"Action,Indie,RPG"
19604,2017,"Casual,Indie,Simulation"
19605,2016,"Action,Adventure,Casual,Indie,Simulation"
19606,2015,"Simulation,Strategy"
19607,2015,"Action,Adventure,Indie"
19608,2015,RPG
19609,2016,Simulation
19610,2016,Simulation
19611,2016,Simulation
19612,2016,Simulation
19613,2015,"Adventure,Indie,Strategy"
19614,2015,"Action,Adventure,Casual,Indie,Strategy"
19615,2014,Adventure
19616,2015,"Adventure,Indie"
19617,2015,"Action,Indie"
19618,2016,"Action,Adventure,Casual,Indie"
19619,2015,"Action,Casual,Indie,Simulation"
19620,2015,"RPG,Early Access"
19621,2015,Strategy
19622,1987,Simulation
19623,2016,"Indie,Simulation,Strategy"
19624,2015,"Action,Adventure,Indie"
19625,2015,Adventure
19626,2015,"Action,Indie"
19627,2015,"Casual,Indie"
19628,2015,"Adventure,Casual,Indie,RPG"
19629,2015,"Adventure,Casual,Indie"
19630,2017,"Adventure,Casual,Indie,RPG"
19631,2015,"Action,Casual,Indie"
19632,2016,"Action,Adventure,Indie,RPG,Early Access"
19633,2018,"Adventure,Indie,RPG,Strategy"
19634,2015,Sports
19635,nan,"Adventure,Indie,Simulation"
19636,2015,"Indie,RPG,Strategy"
19637,2015,Casual
19638,2015,"Casual,Indie"
19639,2015,"Casual,Indie"
19640,nan,"Adventure,Indie,Action"
19641,2016,"Action,Indie,RPG,Strategy"
19642,2016,"Action,Adventure,Indie"
19643,2015,"Action,Adventure,Early Access"
19644,2015,"Action,Indie"
19645,2016,"Action,Indie"
19646,2016,"Indie,Simulation"
19647,2016,"Action,Indie,RPG,Strategy"
19648,2015,"Action,Indie"
19649,2016,"Indie,RPG,Strategy"
19650,nan,"Casual,Strategy"
19651,2016,"Adventure,Indie,RPG"
19652,2016,"Adventure,Casual,Indie"
19653,2016,Indie
19654,2016,"Action,Indie,Early Access"
19655,2016,"Action,Indie,RPG,Strategy"
19656,2016,"Free to Play,Massively Multiplayer,Simulation,Sports"
19657,2016,"Free to Play,Massively Multiplayer,Simulation,Sports"
19658,2016,"Action,Indie,RPG,Early Access"
19659,2016,"Free to Play,Massively Multiplayer,Simulation,Sports"
19660,2015,
19661,2015,Casual
19662,2015,"Adventure,Indie,RPG"
19663,2015,"Action,Adventure,Casual,Indie"
19664,2015,"Adventure,Indie"
19665,2017,"Action,Adventure,Indie,RPG"
19666,2015,"Action,Adventure,Indie"
19667,2015,"Indie,RPG"
19668,2015,"Action,Adventure,Indie,Massively Multiplayer,RPG"
19669,2015,"Indie,Racing,Simulation,Sports"
19670,2015,"RPG,Simulation,Strategy"
19671,2015,"Action,Indie"
19672,2015,"Action,Adventure,Casual,Indie"
19673,2015,"Adventure,Indie"
19674,2013,"Casual,Simulation,Sports,Strategy"
19675,2018,"Adventure,Indie"
19676,2015,"Action,Strategy"
19677,2015,"Action,Strategy"
19678,2015,"Casual,Indie,Simulation,Strategy,Early Access"
19679,2015,"Action,Casual,Indie"
19680,2015,"Adventure,Casual,Indie"
19681,2014,Indie
19682,2015,"Adventure,Casual,Indie"
19683,2015,"Action,Indie"
19684,2015,"Free to Play,Indie,Strategy"
19685,2014,"Adventure,Casual,Indie"
19686,2016,"Action,Indie"
19687,2013,Action
19688,2015,"Casual,Indie,Sports"
19689,2013,"Action,Indie,Racing"
19690,2013,Action
19691,2013,Action
19692,2013,Action
19693,2013,"Action,Adventure"
19694,2013,Action
19695,2012,"Adventure,Indie"
19696,2013,Action
19697,2013,"Action,Adventure"
19698,2013,"Action,Simulation,Strategy"
19699,2013,"Action,Free to Play,Indie,Strategy"
19700,nan,"Action,Adventure,Casual,Indie,RPG"
19701,2013,Simulation
19702,nan,"Casual,Simulation"
19703,2013,"Action,Free to Play,Massively Multiplayer,Simulation"
19704,2015,"Action,Indie"
19705,2015,"Action,Casual,Indie,Racing,Simulation,Sports"
19706,2016,"Action,Adventure"
19707,2016,"Action,Adventure"
19708,2016,Indie
19709,2016,"Action,Casual,Indie"
19710,2016,Action
19711,nan,Simulation
19712,nan,"Casual,Simulation"
19713,2015,"Adventure,Indie,Simulation"
19714,2019,"Indie,Massively Multiplayer,RPG"
19715,2015,"Action,Indie"
19716,2016,"Adventure,Indie"
19717,nan,"Action,Adventure,Indie"
19718,2015,"Casual,Indie"
19719,nan,"Adventure,Indie"
19720,2015,"Action,Indie"
19721,nan,"RPG,Simulation,Casual,Free to Play"
19722,nan,"Action,Adventure,Indie"
